Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,Afghanistan,AFG,..,..,3.16148854243017,4.84404133483751,4.55485875503042,3.83063551305111,4.22465221322185,3.70364318455009,3.80654923800864,4.57093222159508,..,..
Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,Albania,ALB,..,..,..,..,..,3.44894327789941,3.89082209684152,3.56489156410578,2.90207301138316,2.91030192689484,1.65802000478809,..
Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,Algeria,DZA,..,8.92272714887771,3.31882052925363,4.45032905250093,3.92340879475528,3.78951687839552,..,..,..,..,..,..
Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..
Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..
Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,Angola,AGO,..,1.56262574673678,3.7915231993678,8.5665592264303,3.78238688013654,2.39795754931545,2.51380816250954,2.64070688268218,4.11500237570181,4.98051531369722,3.43629474473578,..
Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,Antigua and Barbuda,ATG,..,45.7612609210162,32.0117850771654,34.8990126939938,35.5748879746106,37.3080224632625,35.7737486381519,34.7196373954855,30.7146608172125,..,..,..
Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,Argentina,ARG,14.2206640313997,4.89336936910107,20.1240518414403,13.684638787432,15.6701983126057,15.326104507233,13.8779429492198,10.7173488501633,10.7564308889433,8.04531805696767,7.11252576635238,..
Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,Armenia,ARM,..,..,4.48593155670185,3.47576747734569,3.60305493286515,3.93438997600871,4.36176967057779,..,4.01128389567427,5.13354500553615,4.64871754950013,..
Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..
Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,Australia,AUS,4.11222136817832,2.21318590412052,1.93784242918748,2.03513677064018,1.89656761418246,1.81352299903718,2.01423578190669,2.17585574084417,2.3784652882321,2.7386862047731,3.40435734490642,..
Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,Austria,AUT,1.483296993618,-0.005350234543433,-0.0159813810716182,6.29016911827319E-05,7.72101144323385E-05,5.88590352592108E-05,4.94363165254801E-05,..,..,..,..,..
Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,Azerbaijan,AZE,..,..,2.21139657577166,2.79582892549494,1.45708683191714,1.81140611877118,2.57045415337795,2.84488002416106,2.88475015396377,3.0698194445191,..,..
Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,"Bahamas, The",BHS,..,56.1056211259325,43.3118593862427,50.5005803389666,49.2941493547128,50.7630464321574,56.005073910382,55.7601646268178,49.6380888774511,42.665098243417,33.2510836584511,..
Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,Bahrain,BHR,7.95976383118303,5.5516794577893,3.68420069837357,4.87769177625031,4.64281446208437,3.60640828838549,..,3.9122896481387,..,..,..,..
Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,Bangladesh,BGD,..,..,26.5476334511639,24.3464619816995,24.2953521742327,24.5558809408626,23.4235997424692,20.565611702415,20.4469220851395,23.7259192945484,24.5465916197623,..
Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,Barbados,BRB,..,..,8.38877349186412,7.32777556528052,8.39279584407183,7.7374407515748,8.36324130695416,8.42935406201342,9.4009030688617,9.15021772465383,..,..
Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,Belarus,BLR,..,5.41266823931781,21.0241347134791,16.4481143807248,11.1744632237682,17.5670409656775,16.0193930552237,12.1096264457318,8.34062244997476,14.1143339316776,11.3025784494019,..
Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,..,..
Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,Belize,BLZ,48.8208595401958,32.0823865516557,20.5012240211154,23.3912513487257,20.8600772393868,23.6938441386,23.3722946816226,20.6898243025093,20.0276561419682,..,..,..
Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,Benin,BEN,..,..,22.92817419472,18.3785473203017,22.013906839371,19.6585029588494,23.367575482071,24.1967621419676,..,..,..,..
Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..
Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,Bhutan,BTN,0.218957479870038,0.905215582547957,0.832365634901812,0.988474265165795,0.673453894531151,1.01647002584153,1.16596918332964,0.936627575492299,0.824211958380943,1.27479025558661,1.39175366291918,..
Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,Bolivia,BOL,6.38821719059134,5.0930508325085,..,..,..,..,..,..,..,..,..,..
Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,Bosnia and Herzegovina,BIH,..,..,0.0333477803506421,0.0077643577269471,0.000682464036368725,..,..,..,..,0.000112324902531252,0.0345252085585058,..
