Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Bulgaria,BGR,3.59585875392864,4.77381010014674,0.0156354005547314,0.0194144006334695,0.0233473792113805,0.0195797508380727,0.105493965666801,0.0693125159995061,0.0917533686572082,0.0853945909121266,0.0727976459214314,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Burkina Faso,BFA,..,..,18.3131028411438,18.0001586038513,17.0192066117543,16.0183372290601,16.574500043782,16.9017035895266,15.1965125693687,15.2832140549811,14.7028736166651,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Burundi,BDI,..,..,..,..,10.214505014659,11.1589330348029,9.67560459911461,8.21000101318305,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Cabo Verde,CPV,..,..,20.5385541839818,20.8514311415301,..,..,20.5150917711379,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Cambodia,KHM,..,..,24.0283902287476,22.8454952978468,22.0958239309272,19.2564890436625,18.5074990203331,17.2136738948615,16.8084209248452,16.7971646537286,15.7852529561515,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Cameroon,CMR,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Central African Republic,CAF,..,..,19.6480303539355,14.5176941431316,24.5813319844555,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Chile,CHL,..,8.08507627889291,..,1.16072296366683,1.39034175294491,1.27312927190926,1.26819220763206,1.26303055584524,1.33691882819902,1.16227334044494,1.04490302633592,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,China,CHN,..,..,5.55099717007987,4.19590272439355,4.88159684682341,5.14480546308674,5.11380154921444,4.55182095202637,4.63755166607496,4.03725335567661,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Colombia,COL,..,7.45447000067067,8.88199315750346,7.20476213807976,8.29941703280488,5.72921569174431,5.02347700460915,4.27998591484268,4.05495482575244,4.34854338872625,4.60261835132382,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,"Congo, Dem. Rep.",COD,45.629935391242,23.4302724264811,36.292984062159,35.9238530857939,34.4741939438519,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,"Congo, Rep.",COG,..,..,16.703930075688,15.973641366658,15.9608826038738,15.2520076510303,16.4256832623774,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Costa Rica,CRI,27.464479273473,6.90119508500252,6.56360893312171,5.255486146625,5.14697968326993,5.33643327507792,5.07595667448597,4.67889424878232,4.74305171611517,4.44845108150302,4.28402088066007,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Cote d'Ivoire,CIV,31.4259539100869,..,30.5386984770455,30.8205263032099,37.0756352020299,30.4907389726943,34.0712213511632,33.487977633635,34.4385285022147,14.5407231857689,13.6321496812116,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Croatia,HRV,..,9.75487618618393,2.73238181478447,2.70293613740187,2.61618982914531,2.87576186233424,2.71179130790943,1.83895961221558,0.670089836341243,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Cyprus,CYP,24.052171271078,5.41889806662431,0.0214717938707788,0.016121974250904,0.0267463112379084,0.0413304039503165,0.0307746416952431,0.0565064864737598,0.00231540438537591,0.0912259362354097,0.00225636860037456,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Czech Republic,CZE,..,3.92918663057482,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Denmark,DNK,0.0699930400179308,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Dominica,DMA,..,17.0236133992312,11.8125610152945,10.4969273481611,12.0211489749122,12.3101312670442,11.2801294235505,10.8196876752885,11.1230046731221,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Dominican Republic,DOM,43.5783879539415,46.1045502999394,9.00178426984825,8.33941574663345,8.05116305464965,6.93526814359845,6.0873229970336,5.39228400276434,5.44642269246616,6.13858385774724,6.06035286882477,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,"Egypt, Arab Rep.",EGY,23.9529931382601,..,9.73867180581259,8.26845775740752,8.05479387777247,7.00501477567834,..,..,..,6.8490016570956,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,El Salvador,SLV,..,9.84038084570148,5.82676138955876,5.23480767771793,5.06342132327734,5.37535945507414,5.18955154877485,5.3112918277563,4.80332750837681,4.94607462845618,4.91764961909494,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Equatorial Guinea,GNQ,..,..,0.892346297162208,1.0383599125057,1.99958522282842,1.96557612158408,1.48403187711643,3.40123586847321,3.66500242072501,3.47607657173837,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Estonia,EST,..,0.186014354382037,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Eswatini,SWZ,..,64.2936694878679,74.067949370284,67.6823106143252,50.5591742326175,50.4763563308991,62.3523522551402,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Ethiopia,ETH,17.9717999357002,..,46.0834207094085,38.7463413976198,51.8551909792767,45.1992951260271,47.8819044104391,45.8224437691841,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Fiji,FJI,34.5258438935618,..,..,..,18.274736609754,15.1542754915866,15.2968987774922,16.8318466166842,17.2570743067752,16.5399897891912,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Finland,FIN,1.09722853248523,-0.0250705221816071,..,..,..,..,..,0.00237084805234833,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,France,FRA,0.0230943671371018,0.00550252536953802,-0.0248288178293691,-0.0241894055391245,-0.0246572527710871,-0.00378283837489263,-0.0267460273658559,-0.00772525732222252,-0.0232788220916022,-0.0235463097046115,-0.0219075038047324,..
